"id","playerid","role","name","team","year","s1","s2","s3","s4","s5","s6","s7","s8","s9","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","ballsum","ballnoswing","strikesum","strikenoswing","strikeeirswing","plateappearance","hit","single","twobase","threebase","homerun","walk","hitbypitch","strikeout","doubleplay","atbats","sacrificeflight","allbunt","okbunt","allstolenbase","stolenbase"
"425","1600060","playerB","畠 世周","巨人","2017","---","0.200","0.000","---","---","0.000","---","0.000","0.000","---","---","0.000","0.000","---","---","---","---","0.000","---","---","---","0.000","---","0.000","---","47","36","67","31","16","26","1","1","0","0","0","1","0","19","1","24","0","2","1","0","0"
"430","1600187","playerB","カミネロ","巨人","2017","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"436","1600184","playerB","ゲレーロ","中日","2017","0.185","0.286","0.250","0.304","0.390","0.205","0.340","0.577","0.368","---","0.000","0.364","0.143","0.000","0.000","0.500","0.444","0.143","0.000","0.000","0.000","0.148","0.444","0.000","0.000","1017","647","829","198","60","510","131","71","22","3","35","24","15","98","13","469","2","0","0","1","1"
"468","900055","playerB","野上 亮磨","西武","2017","---","0.000","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","3","2","5","3","0","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"486","800043","playerB","丸 佳浩","広島","2017","0.286","0.286","0.257","0.267","0.444","0.349","0.206","0.521","0.260","0.000","0.000","0.000","0.200","0.000","---","0.000","0.000","0.250","---","0.111","---","0.182","0.214","0.111","0.250","1372","1109","1284","339","149","651","171","110","35","3","23","83","4","113","6","556","6","2","2","16","13"
"497","600026","playerB","炭谷 銀仁朗","西武","2017","0.233","0.292","0.214","0.342","0.462","0.143","0.154","0.333","0.000","---","0.429","0.333","0.000","---","0.000","---","0.222","0.000","0.000","---","0.000","0.083","0.000","1.000","0.000","523","370","599","212","33","310","67","51","11","0","5","8","8","45","6","267","4","24","23","3","2"
"513","12000","playerB","中島 宏之","オリックス","2017","0.387","0.478","0.095","0.364","0.390","0.278","0.271","0.390","0.571","0.000","0.000","0.000","0.000","---","0.333","0.000","0.400","0.333","0.000","---","0.000","0.152","0.100","0.333","0.000","1022","701","909","294","67","489","123","95","19","0","9","46","7","93","11","431","5","0","0","0","0"
"534","1300087","playerB","古川 侑利","楽天","2017","---","---","---","---","---","---","---","0.000","---","---","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","2","1","6","4","0","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0"
"546","1500015","playerB","ウィーラー","楽天","2017","0.256","0.447","0.324","0.307","0.391","0.268","0.279","0.286","0.222","1.000","0.167","0.000","0.000","0.000","0.400","0.000","0.083","0.333","0.333","0.000","0.063","0.103","0.278","0.125","0.000","1327","979","1170","423","78","605","147","89","27","0","31","50","10","98","14","542","3","0","0","10","7"
"555","1400192","playerB","香月 一也","ロッテ","2017","1.000","0.000","1.000","0.000","0.000","0.100","0.000","0.125","0.333","---","0.000","---","0.333","---","---","---","---","---","---","---","---","0.000","0.000","1.000","---","54","31","80","17","9","42","8","8","0","0","0","0","0","6","1","41","0","2","1","0","0"
"576","700027","playerB","梶谷 隆幸","DeNA","2017","0.087","0.214","0.333","0.345","0.234","0.290","0.478","0.333","0.250","---","0.000","0.250","0.200","0.000","0.000","0.000","---","0.133","0.250","0.111","0.000","0.214","0.136","0.077","0.125","1213","919","1127","331","148","578","124","74","27","2","21","62","3","157","10","511","2","0","0","24","21"
"583","1500041","playerB","廣岡 大志","ヤクルト","2017","0.000","1.000","---","1.000","1.000","0.000","0.000","---","0.500","---","0.000","0.000","---","---","0.000","---","0.000","---","0.000","---","---","---","0.000","---","---","53","32","58","20","6","31","7","6","1","0","0","2","1","11","1","28","0","0","0","0","0"
"597","800054","playerB","中田 翔","日本ハム","2017","0.288","0.314","0.091","0.319","0.364","0.229","0.081","0.294","0.357","0.000","0.250","0.000","0.000","---","0.143","0.000","0.375","0.000","0.083","---","0.111","0.100","0.083","0.125","0.000","1166","839","993","284","90","542","102","63","23","0","16","61","5","103","14","472","4","0","0","1","0"
"609","1200050","playerB","井納 翔一","DeNA","2017","0.250","0.000","0.500","0.200","0.000","0.000","0.000","0.200","0.000","---","---","0.000","---","---","---","---","---","---","0.000","---","0.000","0.000","0.000","0.000","---","84","48","109","59","9","51","4","4","0","0","0","1","0","24","1","45","0","6","5","0","0"
"621","1600001","playerB","オコエ 瑠偉","楽天","2017","0.143","0.500","0.200","0.526","0.375","0.077","0.500","0.222","0.300","---","---","0.250","0.250","---","---","---","---","0.000","0.250","---","0.167","0.200","0.286","0.200","---","251","138","244","60","26","141","39","19","17","0","3","3","3","38","3","130","0","5","5","7","5"
"633","600084","playerB","松田 宣浩","ソフトバンク","2017","0.250","0.324","0.080","0.333","0.366","0.333","0.323","0.359","0.600","---","0.063","0.000","0.000","0.000","0.000","0.000","0.167","0.500","0.375","0.000","0.000","0.083","0.226","0.077","0.000","1204","814","1015","250","121","577","140","91","19","6","24","43","1","128","16","531","2","0","0","7","5"
"671","500090","playerB","田中 浩康","DeNA","2017","0.200","0.222","0.143","0.182","0.412","0.300","0.136","0.111","0.000","0.500","0.500","0.500","0.500","---","---","---","1.000","0.000","0.000","1.000","0.000","0.222","0.083","0.000","0.000","328","236","349","125","19","175","31","26","3","1","1","11","2","25","4","154","0","9","8","2","2"
"678","11992","playerB","畠山 和洋","ヤクルト","2017","0.333","---","0.000","0.154","0.000","0.000","0.250","---","---","---","---","0.000","0.000","---","0.500","---","0.000","---","0.000","---","0.000","0.250","0.500","1.000","0.000","149","113","146","69","11","62","11","6","3","0","2","8","2","13","2","52","0","0","0","0","0"
"692","20127","playerB","雄平","ヤクルト","2017","0.333","0.211","0.174","0.400","0.444","0.433","0.421","0.259","0.333","0.000","0.200","0.333","0.000","---","0.000","0.000","0.000","0.000","0.000","0.250","0.000","0.294","0.316","0.286","0.000","588","392","569","162","42","300","86","63","21","0","2","12","5","42","5","281","2","0","0","5","2"
"702","800014","playerB","三輪 正義","ヤクルト","2017","---","0.000","---","---","---","---","0.000","0.000","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","7","5","9","1","0","6","0","0","0","0","0","0","0","0","0","4","0","2","2","0","0"
"709","1100052","playerB","比屋根 渉","ヤクルト","2017","---","0.000","1.000","0.250","0.000","0.333","0.250","0.000","---","---","---","0.000","---","---","---","0.000","---","---","0.000","---","0.000","---","0.000","1.000","---","47","31","57","19","6","24","5","4","1","0","0","1","0","8","0","23","0","0","0","1","0"
"716","500480","playerB","バレンティン","ヤクルト","2017","0.282","0.370","0.118","0.228","0.394","0.259","0.200","0.444","0.476","0.000","0.167","0.250","0.000","---","0.000","0.000","0.167","0.333","0.118","0.000","0.000","0.125","0.333","0.111","0.000","1269","927","895","272","129","519","113","66","14","1","32","70","3","112","18","445","1","0","0","1","0"
"729","700020","playerB","上田 剛史","ヤクルト","2017","0.500","0.278","0.333","0.188","0.200","0.200","0.250","0.300","0.167","0.000","0.000","0.000","0.500","0.000","---","0.000","0.000","0.000","---","0.600","---","0.250","0.000","0.333","0.000","308","228","352","103","21","188","39","33","1","5","0","8","2","26","0","167","3","9","8","9","6"
"743","900044","playerB","中村 悠平","ヤクルト","2017","0.226","0.315","0.286","0.156","0.310","0.286","0.265","0.214","0.211","0.000","0.200","0.400","0.250","0.000","0.000","0.500","0.000","---","0.000","0.500","0.000","0.231","0.125","0.286","---","893","741","1034","418","33","486","102","80","14","4","4","42","10","65","14","419","4","13","11","3","2"
"754","1000132","playerB","山田 哲人","ヤクルト","2017","0.237","0.486","0.308","0.283","0.292","0.316","0.244","0.263","0.194","0.000","0.143","0.333","0.000","0.000","0.000","0.000","0.083","0.500","0.000","1.000","0.000","0.211","0.118","0.000","0.000","1383","1127","1252","510","103","624","130","80","25","1","24","91","6","132","15","526","1","0","0","18","14"
"770","600062","playerB","武内 晋一","ヤクルト","2017","0.000","0.000","0.250","0.000","0.250","0.308","0.600","0.222","0.211","---","---","0.000","0.000","0.000","0.000","0.333","---","---","---","0.333","---","0.000","0.111","0.000","0.500","205","129","224","68","8","104","19","19","0","0","0","8","0","15","4","93","0","1","1","1","0"
"781","900417","playerB","荒木 貴裕","ヤクルト","2017","0.167","0.222","0.286","0.200","0.421","0.417","0.219","0.118","0.214","---","0.333","0.000","0.000","---","---","0.000","0.000","0.000","0.000","---","0.000","0.000","0.000","0.333","0.000","403","312","450","163","29","212","39","23","8","2","6","14","3","30","7","188","0","8","7","2","2"
"796","600065","playerB","飯原 誉士","ヤクルト","2017","---","0.000","0.500","---","0.000","0.000","0.000","1.000","0.500","---","---","---","0.000","---","0.000","---","---","---","---","---","---","---","---","---","---","32","26","27","7","0","18","3","3","0","0","0","2","0","2","0","16","0","0","0","0","0"
"805","12113","playerB","石川 雅規","ヤクルト","2017","0.000","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","---","---","---","0.000","---","---","---","---","0.000","---","---","---","0.000","---","0.000","---","52","35","80","32","4","36","1","1","0","0","0","0","0","11","0","29","0","9","7","0","0"
"840","900416","playerB","山本 哲哉","ヤクルト","2017","---","0.000","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","1","0","2","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"854","600057","playerB","川島 慶三","ソフトバンク","2017","0.333","0.200","0.000","0.389","0.333","0.250","0.278","0.250","0.286","---","---","---","0.500","---","---","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.250","1.000","298","238","296","115","23","137","29","17","7","0","5","18","2","24","1","110","1","6","6","4","2"
"863","1200080","playerB","谷内 亮太","ヤクルト","2017","0.000","0.200","0.250","0.182","0.333","0.200","0.273","0.273","0.143","---","---","0.000","0.000","0.000","---","---","0.500","---","0.000","---","---","0.400","0.000","0.000","---","210","160","230","110","18","104","18","16","2","0","0","9","0","19","3","91","0","5","4","0","0"
"873","1000134","playerB","西田 明央","ヤクルト","2017","0.000","0.333","0.500","0.111","0.250","0.000","0.000","0.000","0.500","---","---","---","---","0.000","---","0.000","0.000","0.000","---","0.000","0.000","0.200","0.000","0.500","---","190","137","175","75","13","86","10","6","3","0","1","11","1","20","2","73","1","0","0","1","1"
"885","1200076","playerB","小川 泰弘","ヤクルト","2017","0.000","0.000","0.000","0.500","0.000","0.000","0.000","0.500","0.000","---","0.000","0.000","1.000","---","0.000","---","1.000","---","0.000","---","0.000","0.000","0.000","---","---","79","55","101","52","10","46","4","4","0","0","0","2","0","20","0","38","0","7","6","0","0"
"911","700063","playerB","今浪 隆博","ヤクルト","2017","0.000","1.000","0.000","0.333","0.000","---","1.000","0.000","---","---","---","---","---","---","---","---","---","0.000","---","---","---","0.000","---","1.000","---","33","26","28","9","1","17","4","2","1","1","0","1","0","0","0","15","0","1","1","0","0"
"915","1300095","playerB","西浦 直亨","ヤクルト","2017","0.000","0.300","0.167","0.263","0.273","0.125","0.250","0.214","0.333","0.000","0.000","0.000","0.000","---","0.500","1.000","0.000","0.000","0.000","0.000","1.000","0.333","0.250","0.000","---","333","261","359","129","34","171","30","24","6","0","0","16","1","31","5","144","2","9","8","3","3"
"924","1300099","playerB","藤井 亮太","ヤクルト","2017","0.375","0.381","0.375","0.063","0.240","0.455","0.211","0.304","0.231","0.000","0.000","0.143","0.600","0.000","0.000","0.250","0.000","0.250","0.000","0.667","0.000","0.063","0.083","0.111","0.000","530","332","562","159","36","309","75","70","3","0","2","9","1","56","6","292","1","7","6","7","5"
"942","1200111","playerB","山中 浩史","ヤクルト","2017","---","0.000","0.000","---","---","0.000","---","0.000","0.000","---","0.000","---","---","---","---","---","---","---","0.000","---","---","0.000","---","---","---","19","10","43","21","4","24","0","0","0","0","0","0","0","5","0","18","0","9","6","0","0"
"946","1300097","playerB","岩橋 慶侍","ヤクルト","2017","---","---","---","---","1.000","---","---","---","0.000","---","---","---","---","---","---","---","---","0.000","---","---","---","---","---","---","---","4","1","6","4","1","3","1","1","0","0","0","0","0","2","0","3","0","0","0","0","0"
"952","700094","playerB","大引 啓次","ヤクルト","2017","0.227","0.273","0.308","0.209","0.462","0.250","0.191","0.208","0.250","---","0.333","0.000","0.000","---","1.000","0.000","0.250","0.000","0.250","---","0.333","0.000","0.000","0.000","0.000","594","448","640","224","29","311","62","46","11","0","5","27","1","43","8","273","0","11","10","3","3"
"969","20199","playerB","坂口 智隆","ヤクルト","2017","0.195","0.213","0.480","0.293","0.378","0.274","0.462","0.385","0.310","0.000","---","0.000","0.000","0.000","0.333","0.333","0.125","0.400","---","0.167","0.000","0.222","0.235","0.286","0.050","1190","885","1247","520","46","607","155","133","16","2","4","59","5","76","6","535","3","6","5","7","4"
"979","500026","playerB","鵜久森 淳志","ヤクルト","2017","0.111","0.200","0.200","0.294","0.333","0.400","0.000","0.333","0.333","---","0.000","1.000","---","---","0.000","0.000","---","---","0.000","---","0.000","0.000","0.500","0.000","---","182","127","162","48","16","91","18","11","5","1","1","5","0","15","1","86","0","0","0","1","1"
